	log2FoldChange	fdr
GLUL	2.5742360941281	1
ANO9	2.5742360941281	1
METTL12	2.5742360941281	1
KLHL20	2.5742360941281	1
PDLIM5	2.5742360941281	1
PHLDA3	2.5742360941281	1
TGFBRAP1	2.5742360941281	1
SERPINE2	2.5742360941281	1
PRR7	2.5742360941281	1
TBC1D13	2.5742360941281	1
JHY	2.5742360941281	1
KBTBD8	2.5742360941281	1
NMNAT1	2.5742360941281	1
CHI3L1	2.5742360941281	1
RAB33B	2.5742360941281	1
GRPEL2	2.5742360941281	1
ZNF354A	2.5742360941281	1
MSANTD2	2.5742360941281	1
ZNF337	2.5742360941281	1
TOMM34	2.5742360941281	1
ZNF440	2.5742360941281	1
COLGALT1	2.5742360941281	1
ZNF134	2.5742360941281	1
TCEANC2	2.5742360941281	1
SKIV2L	2.61487807862544	1
ODF2	2.61487807862544	1
KATNB1	2.65669825432007	1
LMBR1	2.65669825432007	1
GPN3	2.65669825432007	1
AC013394.1	2.65669825432007	1
TRBV28	2.65669825432007	1
SAV1	2.65669825432007	1
RAPGEF2	2.65669825432007	1
TUBGCP4	2.65669825432007	1
ZNF319	2.65669825432007	1
CACNB1	2.65669825432007	1
E2F6	2.65669825432007	1
TPK1	2.65669825432007	1
TBC1D31	2.65669825432007	1
MESP1	2.65669825432007	1
GALC	2.68526740651684	1
TIMD4	2.68526740651684	1
ZDHHC7	2.69976697621196	1
CCDC61	2.69976697621196	1
ADARB1	2.69976697621196	1
CCDC94	2.71441375217636	1
MATK	2.74416109557041	1
TMEM65	2.74416109557041	1
ARRB1	2.74416109557041	1
TASP1	2.74416109557041	1
MAN2B1	2.74416109557041	1
SAP130	2.74416109557041	1
CPOX	2.74416109557041	1
FKBPL	2.74416109557041	1
MAP4K2	2.74416109557041	1
HEBP1	2.74416109557041	1
RACGAP1	2.74416109557041	1
AC009093.2	2.74416109557041	1
EPOR	2.74416109557041	1
ZNF829	2.74416109557041	1
SIPA1L3	2.74416109557041	1
YPEL1	2.74416109557041	1
BMP2K	2.74416109557041	1
IFT22	2.74416109557041	1
PANX1	2.74416109557041	1
USF1	2.78996478518353	1
COL18A1	2.78996478518353	1
ABHD11	2.78996478518353	1
GZMK	2.791689465653	1
DROSHA	2.81816167701419	1
AIF1	2.82359556306482	1
SKAP2	2.83727049996189	1
MTMR3	2.83727049996189	1
HDAC6	2.83727049996189	1
WASHC2A	2.83727049996189	1
MMD	2.83727049996189	1
HMGB3	2.83727049996189	1
TDRKH	2.83727049996189	1
COL1A2	2.83727049996189	1
POLE	2.83727049996189	1
LNX2	2.83727049996189	1
ZNF358	2.83727049996189	1
BCR	2.83727049996189	1
XPNPEP3	2.83727049996189	1
EXTL2	2.83727049996189	1
TIGD1	2.83727049996189	1
TRAK1	2.83727049996189	1
C3	2.83727049996189	1
ZNF552	2.83727049996189	1
ZNF316	2.83727049996189	1
ZNF140	2.88618010044284	1
LINC02001	2.88618010044284	1
SCARB2	2.88618010044284	1
MGAT5	2.93680617351281	1
MTFMT	2.93680617351281	1
TCF7	2.93680617351281	1
ANKRD16	2.93680617351281	1
TMEM63B	2.93680617351281	1
CLU	2.93680617351281	1
MELK	2.93680617351281	1
TMEM38B	2.93680617351281	1
MEN1	2.93680617351281	1
LMF1	2.93680617351281	1
IGSF6	2.93680617351281	1
THRA	2.93680617351281	1
CEP76	2.93680617351281	1
TSHZ1	2.93680617351281	1
ISYNA1	2.93680617351281	1
ZNF569	2.93680617351281	1
MYC	2.93680617351281	1
DDX47	2.93680617351281	1
ARFGEF2	2.97157159167348	1
DCAF8	2.99692716595038	1
MNDA	3.04372137742932	1
PTPRF	3.04372137742932	1
C1orf162	3.04372137742932	1
ACP6	3.04372137742932	1
CEP68	3.04372137742932	1
AGTPBP1	3.04372137742932	1
PABPC1L	3.04372137742932	1
IFFO2	3.04372137742932	1
C5orf34	3.04372137742932	1
FGD2	3.04372137742932	1
ARHGEF5	3.04372137742932	1
ZNF585B	3.08119608284798	1
ZNF568	3.08119608284798	1
CENPE	3.10030490579569	1
TAGLN	3.10030490579569	1
UBR3	3.15919859484925	1
TPX2	3.15919859484925	1
VMAC	3.15919859484925	1
KLF11	3.15919859484925	1
SETMAR	3.15919859484925	1
ECT2	3.15919859484925	1
NOD1	3.15919859484925	1
AC144652.1	3.15919859484925	1
PORCN	3.15919859484925	1
MTUS1	3.15919859484925	1
TPM2	3.15919859484925	1
CTSF	3.15919859484925	1
TRDMT1	3.15919859484925	1
PGBD4	3.15919859484925	1
KNSTRN	3.15919859484925	1
ACSF2	3.15919859484925	1
RAB12	3.15919859484925	1
SETD3	3.21364637887163	1
PPARA	3.2205991395134	1
DUSP6	3.22958792274065	1
KIF1C	3.25873426840017	1
LAIR1	3.28472947693311	1
FARP2	3.28472947693311	1
AUTS2	3.28472947693311	1
LCN2	3.28472947693311	1
ZNF699	3.28472947693311	1
PPM1N	3.28472947693311	1
C1QA	3.28472947693311	1
B4GALT2	3.28472947693311	1
SLC29A3	3.28472947693311	1
MEGF9	3.32912359629157	1
ORC5	3.42223300068305	1
ARIH2OS	3.42223300068305	1
DHCR24	3.42223300068305	1
GPSM2	3.42223300068305	1
COL3A1	3.42223300068305	1
FLJ20021	3.42223300068305	1
EPHA1	3.42223300068305	1
DUSP8	3.42223300068305	1
DNA2	3.42223300068305	1
FARP1	3.42223300068305	1
ARHGAP5	3.42223300068305	1
TP53INP2	3.42223300068305	1
TMEM268	3.42223300068305	1
OGFOD2	3.49623358212683	1
SLC34A2	3.52176867423396	1
HIVEP1	3.54252723440076	1
C1orf27	3.5742360941281	1
HLA-DRB5	3.5742360941281	1
CEP72	3.5742360941281	1
METTL7A	3.5742360941281	1
PAQR8	3.5742360941281	1
FAM206A	3.5742360941281	1
PDSS1	3.5742360941281	1
MIR22HG	3.5742360941281	1
AKAP7	3.59731970724114	1
BCL2A1	3.61487807862545	1
RBP1	3.74416109557041	1
TMTC4	3.74416109557041	1
AC137767.1	3.74416109557041	1
NBPF9	3.74416109557041	1
KHK	3.74416109557041	1
LYPD1	3.74416109557041	1
WNT6	3.74416109557041	1
MLF1	3.74416109557041	1
ARMC2	3.74416109557041	1
TPD52L1	3.74416109557041	1
TMEM176B	3.74416109557041	1
TENM1	3.74416109557041	1
ADAM9	3.74416109557041	1
TMEM71	3.74416109557041	1
GAS6	3.74416109557041	1
FAN1	3.74416109557041	1
CATSPER2	3.74416109557041	1
HDGFL3	3.74416109557041	1
BBS2	3.74416109557041	1
ZNF333	3.74416109557041	1
TMEM191C	3.74416109557041	1
SCUBE1	3.74416109557041	1
RTL6	3.74416109557041	1
PLEKHA8	3.74416109557041	1
EID2B	3.74416109557041	1
AGER	3.83727049996189	1
SULF2	3.86969197765427	1
IGFBP2	3.90765982785329	1
PBX1	3.9368061735128	1
CALHM6	3.9368061735128	1
RBM47	3.9368061735128	1
STAP1	3.9368061735128	1
MAP7	3.9368061735128	1
AP002360.2	3.9368061735128	1
METTL22	3.9368061735128	1
SRCAP	3.9368061735128	1
IZUMO4	3.9368061735128	1
FN1	4.0071955014042	1
BCAM	4.0071955014042	1
SLC9A6	4.04372137742932	1
TM4SF1	4.04372137742932	1
IL10	4.15919859484926	1
FBXL18	4.15919859484926	1
HDAC11	4.15919859484926	1
PHLDB2	4.15919859484926	1
IGIP	4.15919859484926	1
HIST1H2AL	4.15919859484926	1
FBXL4	4.15919859484926	1
ZFAT	4.15919859484926	1
RFX3-AS1	4.15919859484926	1
DNHD1	4.15919859484926	1
TPCN1	4.15919859484926	1
TRAV4	4.15919859484926	1
TRMT5	4.15919859484926	1
LINC02256	4.15919859484926	1
C15orf41	4.15919859484926	1
TMEM97	4.15919859484926	1
ZNF546	4.15919859484926	1
ZNF816-ZNF321P	4.15919859484926	1
DLGAP3	4.15919859484926	1
FAM19A2	4.15919859484926	1
AC022929.2	4.15919859484926	1
FARSB	4.32912359629157	1
ZKSCAN7	4.42223300068305	1
RSPH3	4.42223300068305	1
RFC3	4.42223300068305	1
CTNND1	4.5742360941281	1
SORL1	4.60665757182048	1
ZSCAN25	4.74416109557041	1
NUDT17	4.74416109557041	1
PTGS2	4.74416109557041	1
EPAS1	4.74416109557041	1
FHL2	4.74416109557041	1
SLC35G2	4.74416109557041	1
WDR19	4.74416109557041	1
CXCL2	4.74416109557041	1
C1QTNF3	4.74416109557041	1
CTGF	4.74416109557041	1
AEBP1	4.74416109557041	1
PSPH	4.74416109557041	1
GINS4	4.74416109557041	1
PTK2	4.74416109557041	1
CTBP2	4.74416109557041	1
AC092490.1	4.74416109557041	1
TRAV20	4.74416109557041	1
FAM71D	4.74416109557041	1
SLC30A4	4.74416109557041	1
BCAR1	4.74416109557041	1
TUBG2	4.74416109557041	1
COL1A1	4.74416109557041	1
AC015802.6	4.74416109557041	1
PLAUR	4.74416109557041	1
TRGV9	4.74416109557041	1
TNFAIP2	5.0071955014042	1
WNT10A	5.06608919045777	1
GSAP	5.15919859484925	1
CYP4B1	5.15919859484925	1
RHPN1	5.15919859484925	1
C19orf73	5.32912359629157	1
CYR61	5.74416109557041	1
GSTO2	5.74416109557041	1
AL357055.3	5.74416109557041	1
AC104794.2	5.74416109557041	1
DYNC2LI1	5.74416109557041	1
ADRA2B	5.74416109557041	1
SEMA3B	5.74416109557041	1
SLC12A7	5.74416109557041	1
AC008467.1	5.74416109557041	1
ALDH7A1	5.74416109557041	1
SPARC	5.74416109557041	1
HIST1H4J	5.74416109557041	1
ENPP5	5.74416109557041	1
RCAN2	5.74416109557041	1
LAMB1	5.74416109557041	1
TRBV19	5.74416109557041	1
RARRES2	5.74416109557041	1
TMSB15B.1	5.74416109557041	1
EPPK1	5.74416109557041	1
FAM95B1	5.74416109557041	1
TNNI2	5.74416109557041	1
NRIP3	5.74416109557041	1
CRYAB	5.74416109557041	1
AP002884.3	5.74416109557041	1
THY1	5.74416109557041	1
C12orf60	5.74416109557041	1
TBC1D30	5.74416109557041	1
DCN	5.74416109557041	1
MMP2	5.74416109557041	1
KRT23	5.74416109557041	1
KANK2	5.74416109557041	1
NFIX	5.74416109557041	1
DNAJB7	5.74416109557041	1
SEPT10	5.74416109557041	1
LMLN	5.74416109557041	1
HIST1H2AB	5.74416109557041	1
HIST1H2AH	5.74416109557041	1
TRBV21-1	5.74416109557041	1
ZNF658	5.74416109557041	1
AC024257.3	5.74416109557041	1
FGFBP2	6.32912359629157	1
LINC01023	6.74416109557041	1
TSPYL5	6.74416109557041	1
HSPA2	6.74416109557041	1
LOXL1	6.74416109557041	1
PRRT2	6.74416109557041	1
CD93	6.74416109557041	1
ZHX3	7.06608919045777	1
