	log2FoldChange	fdr
NET1	4.36106648879432	1
EFEMP2	4.36106648879432	1
ANG	4.36106648879432	1
SUSD1	4.36106648879432	1
CD55	4.51306958223937	1
SPARC	4.54549105993175	1
NCAM1	4.68299458368168	1
TACSTD2	4.68299458368168	1
TRAIP	4.68299458368168	1
UFSP1	4.68299458368168	1
FAM84B	4.68299458368168	1
TCF7L2	4.68299458368168	1
BUB1B	4.68299458368168	1
AC106886.5	4.68299458368168	1
ESRP2	4.68299458368168	1
RPL17-C18orf32	4.68299458368168	1
FBLN1	4.68299458368168	1
CTSK	4.68299458368168	1
SPACA9	4.68299458368168	1
PTAFR	4.68299458368168	1
S100Z	4.68299458368168	1
MMP25	4.68299458368168	1
SCD5	4.68299458368168	1
ZNF527	4.68299458368168	1
FCGR1B	4.68299458368168	1
PFN2	4.68299458368168	1
RASGRF2	4.68299458368168	1
PCOLCE	4.68299458368168	1
TLE1	4.68299458368168	1
DPCD	4.68299458368168	1
STAC3	4.68299458368168	1
KIF7	4.68299458368168	1
LINC00663	4.68299458368168	1
C19orf73	4.68299458368168	1
SOX9	4.68299458368168	1
MMP7	5.09803208296053	1
KCNC3	5.09803208296053	1
ACOT11	5.26795708440284	1
CRYAB	5.46060216234524	1
LHFPL2	5.68299458368168	1
MUC4	5.68299458368168	1
FCGR2A	5.68299458368168	1
LINC01473	5.68299458368168	1
IGFBP5	5.68299458368168	1
AEBP1	5.68299458368168	1
PRKAR2B	5.68299458368168	1
XPNPEP2	5.68299458368168	1
SAMD12	5.68299458368168	1
DNM1	5.68299458368168	1
FEZ1	5.68299458368168	1
KRT7	5.68299458368168	1
BCL2L2	5.68299458368168	1
C16orf74	5.68299458368168	1
LINC02193	5.68299458368168	1
TMEM98	5.68299458368168	1
SNPH	5.68299458368168	1
ZNF850	5.68299458368168	1
ERRFI1	5.68299458368168	1
RBMS3	5.68299458368168	1
CTGF	5.68299458368168	1
CLIP2	5.68299458368168	1
KCNH2	5.68299458368168	1
PARVA	5.68299458368168	1
CAPN5	5.68299458368168	1
AL139089.1	5.68299458368168	1
MEIS3	5.68299458368168	1
LMTK3	5.68299458368168	1
KLK5	5.68299458368168	1
CTXN1	5.68299458368168	1
APLF	5.68299458368168	1
FN3K	5.68299458368168	1
SIRPB1	5.68299458368168	1
COL6A1	5.68299458368168	1
AC092803.2	5.68299458368168	1
NUPR2	5.68299458368168	1
FXYD2	5.68299458368168	1
DLEU7	5.68299458368168	1
TMC4	5.68299458368168	1
EPM2A	6.26795708440284	1
DMXL2	6.26795708440284	1
CLDN1	6.68299458368168	1
FOXQ1	6.68299458368168	1
SLC16A11	6.68299458368168	1
CAVIN1	6.68299458368168	1
SRC	6.68299458368168	1
IGF2	7.68299458368168	0.536904288048246
